rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc,preview_relpath
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.34,10.119289,0.843436,0.953987,CBAGJWPDSTXTCRNZLAVESHSUBTSREVMG2,0.363636,0.636364,point_previews/task000097_mu000045_rho040_n0.png
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000097_mu000045_rho040_n1.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000097_mu000045_rho050_n0.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.425,11.313708,0.8067,0.853272,CBAGWPDSYXFRNZL4ESHSUBTSKFYMG2,0.333333,0.666667,point_previews/task000097_mu000045_rho050_n1.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.51,12.393547,0.770893,0.778927,CBAGJWPDEYXTARNZLGESHSUBTSKFYMG2,0.30303,0.69697,point_previews/task000097_mu000045_rho060_n0.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.51,12.393547,0.770893,0.778927,CBAGJWPDEYXTRNZLAVESHSUBTSKEVMG2,0.30303,0.69697,point_previews/task000097_mu000045_rho060_n1.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.595,13.38656,0.735998,0.721147,CBAGJWPDEYXTARNZLASESHSUBTSKEVMG2,0.30303,0.69697,point_previews/task000097_mu000045_rho070_n0.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.595,13.38656,0.735998,0.721147,CBAGJWPDSYXTRNZLYPESHSUBTSKEVMQ2,0.272727,0.727273,point_previews/task000097_mu000045_rho070_n1.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDEYXTRNZLAPESHSUBTSKEVMQ2,0.272727,0.727273,point_previews/task000097_mu000045_rho080_n0.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.68,14.310835,0.701998,0.674571,CBAGJWPDASYXTRNZLA9ESHSUBTSKEYMQ2,0.30303,0.69697,point_previews/task000097_mu000045_rho080_n1.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTRNZLAESHSUBTSKEYMQZ,0.333333,0.666667,point_previews/task000097_mu000045_rho090_n0.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTRNZL49E3HSUBTSKFYMG2,0.181818,0.818182,point_previews/task000097_mu000045_rho090_n1.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTURNZL49ESHSUBTSKEVMG2,0.212121,0.787879,point_previews/task000097_mu000045_rho100_n0.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.85,16.0,0.63662,0.603355,CBAGJWPDSYXTURNZL49ESHSUBTSKFVMG2,0.212121,0.787879,point_previews/task000097_mu000045_rho100_n1.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000098_mu000064_rho010_n0.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.085,5.059644,0.959381,1.907975,ERAGUWPRARTCRNSLAPESHSUBTSKRRMAS,0.575758,0.424242,point_previews/task000098_mu000064_rho010_n1.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.17,7.155418,0.919759,1.349142,SCBAGAWPDSYRTQRNZLAESHSUBTSKRYMA2,0.424242,0.575758,point_previews/task000098_mu000064_rho020_n0.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.17,7.155418,0.919759,1.349142,CBAGJWPDSYXTRNZLAVESHSUBTSKEYMG2,0.333333,0.666667,point_previews/task000098_mu000064_rho020_n1.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.255,8.763561,0.881116,1.10157,CBAGJWPDYXTURNZLAESMSUSTSKEYMQ2,0.333333,0.666667,point_previews/task000098_mu000064_rho030_n0.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.255,8.763561,0.881116,1.10157,CBAGJWPDSYXTURNZLA9ESHSUBTSKFYMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho030_n1.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.34,10.119289,0.843436,0.953987,CBAGJWPDAYXTERNZLAPESHSUBTSKFVMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho040_n0.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.34,10.119289,0.843436,0.953987,CBAGJWPDSYXTURNZLA9ESHSUBTSKFYMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho040_n1.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.425,11.313708,0.8067,0.853272,CBAGJWPRDEYXTRNZLASESHSUBTSKEYMQ2,0.333333,0.666667,point_previews/task000098_mu000064_rho050_n0.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.425,11.313708,0.8067,0.853272,CBAGJWPDSYXTRNZLAPESHSUB7SKEVMG2Z,0.30303,0.69697,point_previews/task000098_mu000064_rho050_n1.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.51,12.393547,0.770893,0.778927,CBAGJWPDSYXTRNZLAVESHSUBTSKFVMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho060_n0.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.51,12.393547,0.770893,0.778927,CBAGJWPDEYXTRNZLAPESHSUBTSKFYMG2,0.30303,0.69697,point_previews/task000098_mu000064_rho060_n1.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.595,13.38656,0.735998,0.721147,CBAGJWPDEYXTRNZLA49ESHSUBTSKFYMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho070_n0.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTRNZL49ESHSUS7SKFYMQ2,0.151515,0.848485,point_previews/task000098_mu000064_rho070_n1.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDSYXTQRNZL49ESHSUBTSKFYMQ2,0.212121,0.787879,point_previews/task000098_mu000064_rho080_n0.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTRNZLASESHSUBTSKEVMG2,0.272727,0.727273,point_previews/task000098_mu000064_rho080_n1.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTRNZLA9EZSHSUBTSKFVMQ2,0.242424,0.757576,point_previews/task000098_mu000064_rho090_n0.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTRNZL49E3HSUBTSKFYMG2,0.212121,0.787879,point_previews/task000098_mu000064_rho090_n1.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZL49E3HSUBTSKEVMQ2,0.151515,0.848485,point_previews/task000098_mu000064_rho100_n0.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,0,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZL49E3HSUBTSKEYMQ2,0.181818,0.818182,point_previews/task000098_mu000064_rho100_n1.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.085,5.059644,0.959381,1.907975,SEELMANWLEMERRLRAURGLRESHNER,0.939394,0.060606,point_previews/task000099_mu000004_rho010_n0.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.085,5.059644,0.959381,1.907975,ERSMCARAEASMSRAECT,0.909091,0.090909,point_previews/task000099_mu000004_rho010_n1.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.17,7.155418,0.919759,1.349142,SSCSCAJPTD,0.939394,0.060606,point_previews/task000099_mu000004_rho020_n0.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.17,7.155418,0.919759,1.349142,ERESAATRSGESBHR,0.878788,0.121212,point_previews/task000099_mu000004_rho020_n1.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000099_mu000004_rho030_n0.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.255,8.763561,0.881116,1.10157,ASMASEWMETPR,0.909091,0.090909,point_previews/task000099_mu000004_rho030_n1.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.34,10.119289,0.843436,0.953987,8UASFFSSBARSNGERCUNES,0.878788,0.121212,point_previews/task000099_mu000004_rho040_n0.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.34,10.119289,0.843436,0.953987,SSSPCRMERRRAYE,0.909091,0.090909,point_previews/task000099_mu000004_rho040_n1.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.425,11.313708,0.8067,0.853272,CUPEARETSAMEA,0.818182,0.181818,point_previews/task000099_mu000004_rho050_n0.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000099_mu000004_rho050_n1.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.51,12.393547,0.770893,0.778927,CDALANTUSCRCTMS2ENETSY,0.878788,0.121212,point_previews/task000099_mu000004_rho060_n0.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.51,12.393547,0.770893,0.778927,ANGRGABAT,0.939394,0.060606,point_previews/task000099_mu000004_rho060_n1.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.595,13.38656,0.735998,0.721147,BPWNGSRLSCE,0.848485,0.151515,point_previews/task000099_mu000004_rho070_n0.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.595,13.38656,0.735998,0.721147,SPCEAELLRS,0.909091,0.090909,point_previews/task000099_mu000004_rho070_n1.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.68,14.310835,0.701998,0.674571,EASSERULAERCEAEURTNMS,0.848485,0.151515,point_previews/task000099_mu000004_rho080_n0.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.68,14.310835,0.701998,0.674571,ERSTRBACLECAGSSSEG,0.909091,0.090909,point_previews/task000099_mu000004_rho080_n1.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.765,15.178933,0.668877,0.635992,PREAREPDSCEECRURESGSDRS,0.848485,0.151515,point_previews/task000099_mu000004_rho090_n0.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.765,15.178933,0.668877,0.635992,PDADYHELYMSERNRSRPSTN,0.848485,0.151515,point_previews/task000099_mu000004_rho090_n1.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.85,16.0,0.63662,0.603355,RPAGRRBATAAS,0.878788,0.121212,point_previews/task000099_mu000004_rho100_n0.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.85,16.0,0.63662,0.603355,CRAGARPSSTMTNESLSCETEEEEUBR,0.757576,0.242424,point_previews/task000099_mu000004_rho100_n1.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.085,5.059644,0.959381,1.907975,RNCMRTSNACSSLENGRS,0.909091,0.090909,point_previews/task000100_mu000006_rho010_n0.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.085,5.059644,0.959381,1.907975,BTRPTUETPCCYEGEEN,0.878788,0.121212,point_previews/task000100_mu000006_rho010_n1.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.17,7.155418,0.919759,1.349142,JPPRSPPTPAL,0.878788,0.121212,point_previews/task000100_mu000006_rho020_n0.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.17,7.155418,0.919759,1.349142,RRSMTGAEEARSUMAG,0.848485,0.151515,point_previews/task000100_mu000006_rho020_n1.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000100_mu000006_rho030_n0.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.255,8.763561,0.881116,1.10157,ATASPMEASRENEDAPSRR,0.878788,0.121212,point_previews/task000100_mu000006_rho030_n1.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000100_mu000006_rho040_n0.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.34,10.119289,0.843436,0.953987,SGBREECASEACT,0.878788,0.121212,point_previews/task000100_mu000006_rho040_n1.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.425,11.313708,0.8067,0.853272,EBATSAESSEYSUBRTEBSA,0.818182,0.181818,point_previews/task000100_mu000006_rho050_n0.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.425,11.313708,0.8067,0.853272,PGSAMBGATRNESTEBTPMRERS,0.818182,0.181818,point_previews/task000100_mu000006_rho050_n1.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.51,12.393547,0.770893,0.778927,EEANAADERNSFEURESHBSETRRS,0.848485,0.151515,point_previews/task000100_mu000006_rho060_n0.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.51,12.393547,0.770893,0.778927,CUFHSARMDURHCERRN,0.909091,0.090909,point_previews/task000100_mu000006_rho060_n1.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.595,13.38656,0.735998,0.721147,RQACEWRWRTAAE7LASESSAEUTAREE,0.818182,0.181818,point_previews/task000100_mu000006_rho070_n0.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.595,13.38656,0.735998,0.721147,EAAMPLRRALREGASSTPNS,0.818182,0.181818,point_previews/task000100_mu000006_rho070_n1.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.68,14.310835,0.701998,0.674571,AETPRYNTSHAALESEANSSBTERE,0.787879,0.212121,point_previews/task000100_mu000006_rho080_n0.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.68,14.310835,0.701998,0.674571,SRAGGVPBEYRTURSAYCASEGTGMF,0.757576,0.242424,point_previews/task000100_mu000006_rho080_n1.png
0.9,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.765,15.178933,0.668877,0.635992,CBASHRPEYEDANRAREESURTSKA,0.69697,0.30303,point_previews/task000100_mu000006_rho090_n0.png
0.9,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.765,15.178933,0.668877,0.635992,UBASTRRAGFETRANGAREUEPREYM,0.787879,0.212121,point_previews/task000100_mu000006_rho090_n1.png
1.0,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.85,16.0,0.63662,0.603355,SRAGSNPDATETGRMELGNESHSBS,0.69697,0.30303,point_previews/task000100_mu000006_rho100_n0.png
1.0,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.85,16.0,0.63662,0.603355,SPASAWEEYSCHURNZLPHSUBERE,0.727273,0.272727,point_previews/task000100_mu000006_rho100_n1.png
0.1,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.085,5.059644,0.959381,1.907975,BESYTSSRRNEMEEGSEME,0.818182,0.181818,point_previews/task000101_mu000008_rho010_n0.png
0.1,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.085,5.059644,0.959381,1.907975,CSYTSBYASPREAL,0.878788,0.121212,point_previews/task000101_mu000008_rho010_n1.png
0.2,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.17,7.155418,0.919759,1.349142,WARSEARERDLEESS,0.848485,0.151515,point_previews/task000101_mu000008_rho020_n0.png
0.2,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.17,7.155418,0.919759,1.349142,EAPELUNRRENTBE,0.878788,0.121212,point_previews/task000101_mu000008_rho020_n1.png
0.3,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.255,8.763561,0.881116,1.10157,HETEACNADZPECTRCRECN,0.939394,0.060606,point_previews/task000101_mu000008_rho030_n0.png
0.3,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.255,8.763561,0.881116,1.10157,RARLMNM,0.878788,0.121212,point_previews/task000101_mu000008_rho030_n1.png
0.4,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.34,10.119289,0.843436,0.953987,SASNESHSLE,0.848485,0.151515,point_previews/task000101_mu000008_rho040_n0.png
0.4,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.34,10.119289,0.843436,0.953987,ATDESRSGYAEDPLASCARATSRNR,0.909091,0.090909,point_previews/task000101_mu000008_rho040_n1.png
0.5,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.425,11.313708,0.8067,0.853272,AGANRERTAAESSUBES,0.818182,0.181818,point_previews/task000101_mu000008_rho050_n0.png
0.5,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.425,11.313708,0.8067,0.853272,SCSARARSRDUFNTNAESESTP,0.848485,0.151515,point_previews/task000101_mu000008_rho050_n1.png
0.6,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.51,12.393547,0.770893,0.778927,ERAGPTARRTEECLSGPREM,0.757576,0.242424,point_previews/task000101_mu000008_rho060_n0.png
0.6,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.51,12.393547,0.770893,0.778927,UASAAPPEAMESBSNTRCEU,0.878788,0.121212,point_previews/task000101_mu000008_rho060_n1.png
0.7,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.595,13.38656,0.735998,0.721147,RUSPSASYPGRARSE4USUATSREYAGZ3,0.878788,0.121212,point_previews/task000101_mu000008_rho070_n0.png
0.7,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.595,13.38656,0.735998,0.721147,CUASVRDARALERERSUSTSREYMGS,0.727273,0.272727,point_previews/task000101_mu000008_rho070_n1.png
0.8,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.68,14.310835,0.701998,0.674571,CHAGAYPALNDRNZESSESHSUGTSRANMRGS,0.666667,0.333333,point_previews/task000101_mu000008_rho080_n0.png
0.8,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.68,14.310835,0.701998,0.674571,EBASWPUSECURNASALSUASREYMBE,0.727273,0.272727,point_previews/task000101_mu000008_rho080_n1.png
0.9,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.765,15.178933,0.668877,0.635992,CBAGHWRDLERUANZLEPEUASUBTAREYS,0.636364,0.363636,point_previews/task000101_mu000008_rho090_n0.png
0.9,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.765,15.178933,0.668877,0.635992,SSHAGJNPUERKEDRNZLACESCURTEKEU2,0.666667,0.333333,point_previews/task000101_mu000008_rho090_n1.png
1.0,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.85,16.0,0.63662,0.603355,DBAGNEBSYRTAGNELADESHSCBFSHEMRS,0.666667,0.333333,point_previews/task000101_mu000008_rho100_n0.png
1.0,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.85,16.0,0.63662,0.603355,CBAGAPPDSACTERNRLVEGMSUBTSRCUMGS,0.575758,0.424242,point_previews/task000101_mu000008_rho100_n1.png
0.1,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.085,5.059644,0.959381,1.907975,TRERNESARTSSPRRNG,0.878788,0.121212,point_previews/task000102_mu000011_rho010_n0.png
0.1,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.085,5.059644,0.959381,1.907975,NTW03NTERUEGSEND,0.848485,0.151515,point_previews/task000102_mu000011_rho010_n1.png
0.2,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.17,7.155418,0.919759,1.349142,PNTCNCBTMMNAC,0.909091,0.090909,point_previews/task000102_mu000011_rho020_n0.png
0.2,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000102_mu000011_rho020_n1.png
0.3,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.255,8.763561,0.881116,1.10157,AGAGCRRETELEMERESRPN,0.818182,0.181818,point_previews/task000102_mu000011_rho030_n0.png
0.3,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.255,8.763561,0.881116,1.10157,CREETMEGRPLZES7EAHSAERTRPRS,0.848485,0.151515,point_previews/task000102_mu000011_rho030_n1.png
0.4,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.34,10.119289,0.843436,0.953987,ADACATEETRETSESESBTSRRTAS,0.848485,0.151515,point_previews/task000102_mu000011_rho040_n0.png
0.4,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,1,0.34,10.119289,0.843436,0.953987,PBRGAYPETEGRNSESBSHC,0.787879,0.212121,point_previews/task000102_mu000011_rho040_n1.png
0.5,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,7,3,0,0.425,11.313708,0.8067,0.853272,SRARANPSSPRTDETT20EUCCEUREYRA,0.848485,0.151515,point_previews/task000102_mu000011_rho050_n0.png
